name,latitude,longitude,empty_slots,free_bikes,banking,ebikes,last_updated,payment-terminal,renting,returning,slots,uid,timestamp,occupancy_rate
Marne - Charles de Gaulle,48.815071719544434,2.4121668934822087,20,4,False,0,1970-01-01 00:00:01.697702093+00:00,False,1,1,27,41401,2023-10-19 08:13:58.314000+00:00,74.07407407407408
Saint-Benoît - Jacob,48.85545136013941,2.3334722220897675,3,19,True,5,1970-01-01 00:00:01.697702226+00:00,True,1,1,23,6002,2023-10-19 08:13:58.356000+00:00,13.043478260869565
Jardins d'Eole,48.8869703,2.3668488,18,1,True,0,1970-01-01 00:00:01.697701781+00:00,True,1,1,20,18039,2023-10-19 08:13:57.121000+00:00,90.0
Didot - Place de Moro-Giafferi,48.8337,2.3215,19,2,False,1,1970-01-01 00:00:01.697702002+00:00,False,1,1,22,14031,2023-10-19 08:13:57.378000+00:00,86.36363636363636
Davout - Volga,48.852919679957296,2.410522909779111,28,0,True,0,1970-01-01 00:00:01.697702080+00:00,True,1,1,28,20044,2023-10-19 08:13:58.569000+00:00,100.0
Porte de la Muette,48.86302317841182,2.2687188170157406,6,30,True,17,1970-01-01 00:00:01.697702157+00:00,True,1,1,36,16019,2023-10-19 08:13:57.395000+00:00,16.666666666666664
Landy - Heurtault,48.91509653452032,2.375951372087002,20,6,False,1,1970-01-01 00:00:01.697702024+00:00,False,1,1,30,33012,2023-10-19 08:13:58.037000+00:00,66.66666666666666
Paradis - Hauteville,48.87499995466676,2.3522757401923404,10,19,True,5,1970-01-01 00:00:01.697702231+00:00,True,1,1,31,10019,2023-10-19 08:13:58.530000+00:00,32.25806451612903
Bruant - Vincent Auriol,48.834848452929,2.3668264996271,8,17,True,3,1970-01-01 00:00:01.697702069+00:00,True,1,1,25,13018,2023-10-19 08:13:57.533000+00:00,32.0
Place des Droits de l'Enfant,48.8274804,2.3319217,22,2,True,1,1970-01-01 00:00:01.697701974+00:00,True,1,1,24,14011,2023-10-19 08:13:56.697000+00:00,91.66666666666666
Richard Lenoir - Place de la Bastille,48.8538327,2.3697222,44,7,True,5,1970-01-01 00:00:01.697702192+00:00,True,1,1,53,11001,2023-10-19 08:13:56.471000+00:00,83.01886792452831
Bréguet - Sabin,48.856931678257,2.3706749462105,20,11,True,2,1970-01-01 00:00:01.697702011+00:00,True,1,1,33,11033,2023-10-19 08:13:57.358000+00:00,60.60606060606061
Toqueville - Cardinet,48.88490187110713,2.3109393194317818,24,5,False,3,1970-01-01 00:00:01.697702175+00:00,False,1,1,33,17119,2023-10-19 08:13:58.549000+00:00,72.72727272727273
Richard Lenoir - Voltaire,48.86164273878,2.3727491497993,22,2,True,1,1970-01-01 00:00:01.697702209+00:00,True,1,1,25,11011,2023-10-19 08:13:58.364000+00:00,88.0
Paul Bodin - Clichy,48.89239614618928,2.317142598330975,32,1,False,1,1970-01-01 00:00:01.697702086+00:00,False,1,1,34,17009,2023-10-19 08:13:58.656000+00:00,94.11764705882352
Raymond Poincaré - Place Victor Hugo,48.870306124369975,2.285074541420228,20,2,True,1,1970-01-01 00:00:01.697702144+00:00,True,1,1,25,16005,2023-10-19 08:13:57.078000+00:00,80.0
Hôtel de Ville de Sèvres,48.82436356128876,2.2131047397851944,31,0,True,0,1970-01-01 00:00:01.697702169+00:00,True,1,1,32,23102,2023-10-19 08:13:56.799000+00:00,96.875
Place de la Madeleine - Royale,48.869228052648,2.324421107769,3,21,False,15,1970-01-01 00:00:01.697702229+00:00,False,1,1,26,8117,2023-10-19 08:13:56.470000+00:00,11.538461538461538
Porte de Bagnolet,48.86470713912298,2.408344637349607,30,3,False,1,1970-01-01 00:00:01.697702060+00:00,False,1,1,33,20022,2023-10-19 08:13:58.567000+00:00,90.9090909090909
Ruisseau - Ordener,48.89299462568024,2.340144887566567,28,1,True,1,1970-01-01 00:00:01.697701995+00:00,True,1,1,35,18026,2023-10-19 08:13:57.397000+00:00,80.0
Ecoles - Carmes,48.848904447989405,2.3473486304283147,11,24,True,11,1970-01-01 00:00:01.697702230+00:00,True,1,1,36,5007,2023-10-19 08:13:57.588000+00:00,30.555555555555557
Plantes - Moulin Vert,48.83005755305626,2.3232302069664006,43,2,True,0,1970-01-01 00:00:01.697702198+00:00,True,1,1,45,14026,2023-10-19 08:13:57.844000+00:00,95.55555555555556
Crevaux - Bugeaud,48.870809428669546,2.281149007691853,28,2,False,2,1970-01-01 00:00:01.697701932+00:00,False,1,1,31,16105,2023-10-19 08:13:58.135000+00:00,90.32258064516128
Artois - Berri,48.87393521240818,2.3064258322119717,3,20,False,10,1970-01-01 00:00:01.697702035+00:00,False,1,1,23,8103,2023-10-19 08:13:56.965000+00:00,13.043478260869565
Jules Vallès - Charonne,48.85428437993525,2.384767457842827,20,3,True,0,1970-01-01 00:00:01.697701999+00:00,True,1,1,23,11112,2023-10-19 08:13:58.402000+00:00,86.95652173913044
Porte Molitor,48.84524763511433,2.2569015249609947,2,56,True,17,1970-01-01 00:00:01.697702174+00:00,True,1,1,60,16036,2023-10-19 08:13:57.897000+00:00,3.3333333333333335
Charles Frérot - Albert Guilpin,48.8155839183714,2.3505029082298283,14,16,False,1,1970-01-01 00:00:01.697702115+00:00,False,1,1,30,42505,2023-10-19 08:13:56.745000+00:00,46.666666666666664
Cadix - Hameau,48.8340107632249,2.289516180753708,27,9,True,4,1970-01-01 00:00:01.697702214+00:00,True,1,1,37,15128,2023-10-19 08:13:58.708000+00:00,72.97297297297297
Reuilly - Place Felix Eboue,48.84030274499962,2.394630398715453,39,3,True,2,1970-01-01 00:00:01.697702052+00:00,True,1,1,42,12036,2023-10-19 08:13:57.025000+00:00,92.85714285714286
Gare RER les Grésillons,48.91989863357277,2.31458459136273,6,15,True,3,1970-01-01 00:00:01.697702133+00:00,True,1,1,22,26004,2023-10-19 08:13:58.673000+00:00,27.27272727272727
Alfred de Vigny - Place du Général Brocard,48.87836138361425,2.305254448220567,16,17,False,5,1970-01-01 00:00:01.697702031+00:00,False,1,1,33,8044,2023-10-19 08:13:58.280000+00:00,48.484848484848484
Cambon - Rivoli,48.866143390992,2.3251800647137,2,34,True,13,1970-01-01 00:00:01.697702192+00:00,True,1,1,40,1020,2023-10-19 08:13:58.339000+00:00,5.0
Jean Mermoz - Champs-Elysées,48.869689856852,2.3107324540615,1,31,True,11,1970-01-01 00:00:01.697702175+00:00,True,1,1,33,8031,2023-10-19 08:13:57.154000+00:00,3.0303030303030303
Place de la Nation - Picpus,48.846821681548,2.4001130461693,35,1,False,0,1970-01-01 00:00:01.697702085+00:00,False,1,1,36,12015,2023-10-19 08:13:58.533000+00:00,97.22222222222221
Poissonniers - Championnet,48.89543299733937,2.3530178144574165,7,15,True,6,1970-01-01 00:00:01.697702227+00:00,True,1,1,28,18139,2023-10-19 08:13:58.614000+00:00,25.0
Flandrin - Longchamp,48.86877849178477,2.274354539176829,3,39,True,27,1970-01-01 00:00:01.697702189+00:00,True,1,1,42,16012,2023-10-19 08:13:58.359000+00:00,7.142857142857142
Grande Truanderie - Saint-Denis,48.8626302,2.3498075,29,3,True,1,1970-01-01 00:00:01.697701694+00:00,True,1,1,33,1006,2023-10-19 08:13:56.834000+00:00,87.87878787878788
Square Claude Bernard,48.89876016219984,2.375325746834278,4,24,False,11,1970-01-01 00:00:01.697702162+00:00,False,1,1,30,19110,2023-10-19 08:13:57.021000+00:00,13.333333333333334
Chevreuse - Montparnasse,48.841739161231,2.3315522167367,10,2,False,2,1970-01-01 00:00:01.697701938+00:00,False,1,1,15,6010,2023-10-19 08:13:58.605000+00:00,66.66666666666666
Henri Ravera - Gabriel Péri,48.79722273833844,2.302115857601166,30,0,True,0,1970-01-01 00:00:01.697701933+00:00,True,1,1,30,22201,2023-10-19 08:13:57.881000+00:00,100.0
Perle - Vieille du Temple,48.8601346,2.3611206,11,23,True,9,1970-01-01 00:00:01.697702232+00:00,True,1,1,36,3008,2023-10-19 08:13:58.648000+00:00,30.555555555555557
Sèvres - Lecourbe,48.8447677,2.3110086,53,9,True,5,1970-01-01 00:00:01.697702070+00:00,True,1,1,62,15008,2023-10-19 08:13:58.306000+00:00,85.48387096774194
Epée de Bois - Mouffetard,48.84150869038884,2.350066713988781,56,6,True,0,1970-01-01 00:00:01.697702214+00:00,True,1,1,63,5015,2023-10-19 08:13:57.659000+00:00,88.88888888888889
Claude Vellefaux - Hôpital Saint-Louis,48.872859139003,2.3700717069851,31,1,True,0,1970-01-01 00:00:01.697702135+00:00,True,1,1,32,10032,2023-10-19 08:13:58.283000+00:00,96.875
Maxime Gorki - Louis Aragon,48.78909814728443,2.368387877941132,18,1,True,1,1970-01-01 00:00:01.697702035+00:00,True,1,1,20,48004,2023-10-19 08:13:56.513000+00:00,90.0
Roger Salengro - Général de Gaulle,48.82002901037696,2.4846760556101803,14,13,False,0,1970-01-01 00:00:01.697701934+00:00,False,1,1,27,45002,2023-10-19 08:13:58.215000+00:00,51.85185185185185
Murat - Porte de Saint-Cloud,48.83750862621299,2.2577651962637906,31,5,True,2,1970-01-01 00:00:01.697702054+00:00,True,1,1,38,16042,2023-10-19 08:13:58.512000+00:00,81.57894736842105
Gare Montparnasse - Arrivée,48.843827994315,2.3225811123848,25,17,True,7,1970-01-01 00:00:01.697702184+00:00,True,1,1,43,15001,2023-10-19 08:13:58.315000+00:00,58.139534883720934
Camille Risch - Paul Armangot,48.774703,2.373685,25,0,True,0,1970-01-01 00:00:01.697701845+00:00,True,1,1,25,44014,2023-10-19 08:13:57.948000+00:00,100.0
Reuilly - Daumesnil,48.8395385,2.3972516,34,2,True,0,1970-01-01 00:00:01.697702148+00:00,True,1,1,36,12037,2023-10-19 08:13:58.110000+00:00,94.44444444444444
Place de la Nation - Charonne,48.848364667777,2.3997623859813,35,0,True,0,1970-01-01 00:00:01.697702033+00:00,True,1,1,36,20001,2023-10-19 08:13:58.413000+00:00,97.22222222222221
Charentonneau - Maisons Alfort,48.80993298048436,2.443288456496946,10,8,False,3,1970-01-01 00:00:01.697702115+00:00,False,1,1,20,47003,2023-10-19 08:13:57.831000+00:00,50.0
Place des Abbesses,48.884542726149725,2.338686771690845,11,0,True,0,1970-01-01 00:00:01.697702156+00:00,True,1,1,12,18004,2023-10-19 08:13:58.274000+00:00,91.66666666666666
Sorbier - Ménilmontant,48.86854239566069,2.389772124588489,23,0,True,0,1970-01-01 00:00:01.697702198+00:00,True,1,1,24,20034,2023-10-19 08:13:57.759000+00:00,95.83333333333334
Mairie du 16ème,48.863936848472,2.2765953093767166,31,4,True,4,1970-01-01 00:00:01.697702228+00:00,True,1,1,35,16013,2023-10-19 08:13:58.466000+00:00,88.57142857142857
Mairie d'Issy,48.8237677924683,2.27231115102768,34,6,True,3,1970-01-01 00:00:01.697702079+00:00,True,1,1,41,21309,2023-10-19 08:13:58.512000+00:00,82.92682926829268
Square Montholon,48.876620377545024,2.3457641154527664,9,9,True,5,1970-01-01 00:00:01.697702178+00:00,True,1,1,21,9009,2023-10-19 08:13:56.992000+00:00,42.857142857142854
Louis Lumière.,48.86216198070008,2.41112578185621,21,1,False,0,1970-01-01 00:00:01.697701707+00:00,False,1,1,22,20104,2023-10-19 08:13:57.831000+00:00,95.45454545454545
Maine - Liancourt,48.835064363954,2.323731449974,27,0,False,0,1970-01-01 00:00:01.697702040+00:00,False,1,1,27,14103,2023-10-19 08:13:57.830000+00:00,100.0
Pyrénées - Avron,48.85324689821199,2.405871044529538,30,0,True,0,1970-01-01 00:00:01.697701951+00:00,True,1,1,32,20008,2023-10-19 08:13:58.556000+00:00,93.75
Cité Vaneau,48.8542210666207,2.319614924490452,7,18,False,7,1970-01-01 00:00:01.697702170+00:00,False,1,1,26,7012,2023-10-19 08:13:57.733000+00:00,26.923076923076923
Leibniz - Jean Dollfus,48.89632834851599,2.333390423834684,28,3,False,1,1970-01-01 00:00:01.697702230+00:00,False,1,1,32,18034,2023-10-19 08:13:58.275000+00:00,87.5
Herschel - Observatoire,48.84342376221923,2.337664514780045,10,26,False,13,1970-01-01 00:00:01.697702167+00:00,False,1,1,37,6104,2023-10-19 08:13:56.553000+00:00,27.027027027027028
Gambetta - Père Lachaise,48.86429569616588,2.398228667282044,29,0,True,0,1970-01-01 00:00:01.697701995+00:00,True,1,1,29,20024,2023-10-19 08:13:58.245000+00:00,100.0
Louis Blanc - La Chapelle,48.884008964514,2.3599335551262,19,0,False,0,1970-01-01 00:00:01.697702170+00:00,False,1,1,21,10034,2023-10-19 08:13:58.122000+00:00,90.47619047619048
Gare de Reuilly - Picpus,48.84267354116789,2.397294379770756,18,8,False,1,1970-01-01 00:00:01.697702155+00:00,False,1,1,28,12019,2023-10-19 08:13:57.982000+00:00,64.28571428571429
Pergolèse - Marbeau,48.87356870686902,2.281512522529856,17,3,False,1,1970-01-01 00:00:01.697702084+00:00,False,1,1,27,16102,2023-10-19 08:13:58.300000+00:00,62.96296296296296
Porte de Clignancourt - Ney,48.899641123987095,2.344321422278881,5,30,True,5,1970-01-01 00:00:01.697702220+00:00,True,1,1,40,18140,2023-10-19 08:13:56.584000+00:00,12.5
Jourdan - Cité Universitaire,48.81989734315668,2.339700796412437,38,1,False,0,1970-01-01 00:00:01.697701986+00:00,False,1,1,39,14135,2023-10-19 08:13:57.743000+00:00,97.43589743589743
Phalsbourg - Villiers,48.88242307900951,2.3090453445911407,18,1,False,1,1970-01-01 00:00:01.697702129+00:00,False,1,1,20,17019,2023-10-19 08:13:58.720000+00:00,90.0
Parme - Clichy,48.88126642422664,2.328197093450571,24,0,False,0,1970-01-01 00:00:01.696197920+00:00,False,0,0,24,9037,2023-10-19 08:13:58.845000+00:00,100.0
Beaubourg - Michel-le-Comte,48.862534941806,2.3543103039265,6,10,True,3,1970-01-01 00:00:01.697702230+00:00,True,1,1,17,3010,2023-10-19 08:13:58.266000+00:00,35.294117647058826
Cordelières - Arago,48.83548071896613,2.348572461702221,41,2,True,1,1970-01-01 00:00:01.697702102+00:00,True,1,1,46,13005,2023-10-19 08:13:57.674000+00:00,89.13043478260869
Niger - Soult,48.84369906369085,2.410361237220498,22,2,False,1,1970-01-01 00:00:01.697701798+00:00,False,1,1,24,12156,2023-10-19 08:13:58.307000+00:00,91.66666666666666
Molitor - Michel-Ange,48.845182081538034,2.26211277356597,41,10,True,2,1970-01-01 00:00:01.697702197+00:00,True,1,1,52,16037,2023-10-19 08:13:58.446000+00:00,78.84615384615384
Place du Colonel Fabien,48.87756832086,2.3698791861534,21,4,True,1,1970-01-01 00:00:01.697702219+00:00,True,1,1,27,10038,2023-10-19 08:13:57.859000+00:00,77.77777777777779
Gare Saint-Lazare - Stockholm,48.87712731666765,2.322417162358761,24,7,True,2,1970-01-01 00:00:01.697702081+00:00,True,1,1,32,8110,2023-10-19 08:13:58.524000+00:00,75.0
Turbigo - Française,48.86358858111446,2.3477794602513318,4,11,True,6,1970-01-01 00:00:01.697702209+00:00,True,1,1,16,1007,2023-10-19 08:13:57.903000+00:00,25.0
Centquatre,48.88933353845543,2.3707854375243187,34,4,True,2,1970-01-01 00:00:01.697702168+00:00,True,1,1,42,19002,2023-10-19 08:13:57.061000+00:00,80.95238095238095
Place de l'Europe - Alfortville,48.78913702405837,2.4284800887107854,12,11,False,1,1970-01-01 00:00:01.697702112+00:00,False,1,1,24,41405,2023-10-19 08:13:56.820000+00:00,50.0
Emile Reynaud - Porte de la Villette ,48.90098953630053,2.3887022584676743,17,4,False,2,1970-01-01 00:00:01.697702177+00:00,False,1,1,22,19010,2023-10-19 08:13:57.068000+00:00,77.27272727272727
Turbigo - Réaumur,48.86557404753054,2.3564198613166814,15,15,True,6,1970-01-01 00:00:01.697702222+00:00,True,1,1,31,3011,2023-10-19 08:13:58.504000+00:00,48.38709677419355
Bargue -  Dutot,48.837884,2.308876,17,4,False,4,1970-01-01 00:00:01.697702067+00:00,False,1,1,21,15132,2023-10-19 08:13:57.904000+00:00,80.95238095238095
Chausson - Gabriel Péri,48.92189100348112,2.2952306270599365,18,3,False,2,1970-01-01 00:00:01.697701708+00:00,False,1,1,22,22301,2023-10-19 08:13:58.434000+00:00,81.81818181818183
Beaumarchais - Saint-Gilles,48.8580378,2.3679352,30,19,True,1,1970-01-01 00:00:01.697702227+00:00,True,1,1,51,3001,2023-10-19 08:13:57.524000+00:00,58.82352941176471
Pyrénées - Plaine,48.85026702458,2.4062821269035,11,1,False,0,1970-01-01 00:00:01.697702068+00:00,False,1,1,12,20006,2023-10-19 08:13:56.921000+00:00,91.66666666666666
Louis le Grand - Italiens,48.870508937204,2.3340544619393,5,28,True,8,1970-01-01 00:00:01.697702206+00:00,True,1,1,33,2015,2023-10-19 08:13:57.945000+00:00,15.151515151515152
Porte de Pantin.,48.889199725577,2.3950181901455,25,6,True,3,1970-01-01 00:00:01.697702140+00:00,True,1,1,33,19046,2023-10-19 08:13:57.124000+00:00,75.75757575757575
Lucien Lanternier - Le Luth,48.93159430558871,2.2889783978462224,8,19,True,2,1970-01-01 00:00:01.697702008+00:00,True,1,1,27,22303,2023-10-19 08:13:58.696000+00:00,29.629629629629626
Archives - Rivoli,48.857346707443,2.3539767041802,5,19,True,4,1970-01-01 00:00:01.697702211+00:00,True,1,1,25,4103,2023-10-19 08:13:57.885000+00:00,20.0
Frères Flavien - Porte des Lilas,48.8780992764359,2.41104629853209,23,0,False,0,1970-01-01 00:00:01.697701929+00:00,False,1,1,23,20029,2023-10-19 08:13:58.246000+00:00,100.0
Sainte-Elisabeth - Turbigo,48.86610337431042,2.359649240970612,8,23,False,8,1970-01-01 00:00:01.697702230+00:00,False,1,1,33,3005,2023-10-19 08:13:58.333000+00:00,24.242424242424242
Joffre - Aigle,48.904033,2.245096,17,1,False,0,1970-01-01 00:00:01.697702064+00:00,False,1,1,20,22503,2023-10-19 08:13:57.598000+00:00,85.0
Française - Etienne Marcel,48.864053304653766,2.347587011754513,32,5,True,3,1970-01-01 00:00:01.697702151+00:00,True,1,1,37,1102,2023-10-19 08:13:56.818000+00:00,86.48648648648648
Maurice Payret-Dortail,48.87811957063342,2.2233625128865246,20,2,False,0,1970-01-01 00:00:01.697702220+00:00,False,1,1,22,21506,2023-10-19 08:13:57.228000+00:00,90.9090909090909
Nationale - Vincent Auriol,48.83252708397293,2.362354410392119,30,3,True,2,1970-01-01 00:00:01.697702079+00:00,True,1,1,33,13017,2023-10-19 08:13:58.456000+00:00,90.9090909090909
Etienne Marcel - Montorgueil,48.86450567259199,2.346195951104164,23,5,True,3,1970-01-01 00:00:01.697702175+00:00,True,1,1,28,2002,2023-10-19 08:13:58.505000+00:00,82.14285714285714
Square Emile - Chautemps,48.867433724231,2.3536357283592,10,12,True,6,1970-01-01 00:00:01.697702204+00:00,True,1,1,25,3012,2023-10-19 08:13:56.538000+00:00,40.0
Cléry - Montmartre,48.867458,2.3445211,11,31,True,8,1970-01-01 00:00:01.697702212+00:00,True,1,1,44,2021,2023-10-19 08:13:58.335000+00:00,25.0
Montmartre - Etienne Marcel,48.86502194581,2.3450684401448,8,7,True,3,1970-01-01 00:00:01.697701845+00:00,True,1,1,16,2005,2023-10-19 08:13:58.392000+00:00,50.0
Solitaires - Place des Fêtes,48.876601,2.391769,28,0,True,0,1970-01-01 00:00:01.697702076+00:00,True,1,1,29,19129,2023-10-19 08:13:58.623000+00:00,96.55172413793103
Temple - Haudriettes,48.861636880211584,2.356696020645806,9,8,False,0,1970-01-01 00:00:01.697702200+00:00,False,1,1,19,3009,2023-10-19 08:13:58.416000+00:00,47.368421052631575
Saint-Denis - Réaumur,48.8661116315789,2.3507790675507594,26,4,True,2,1970-01-01 00:00:01.697701675+00:00,True,1,1,32,2003,2023-10-19 08:13:56.521000+00:00,81.25
Gare d'Austerlitz - Pont Charles de Gaulle,48.8423198301093,2.3670300096273422,6,49,True,13,1970-01-01 00:00:01.697702224+00:00,True,1,1,55,13125,2023-10-19 08:13:58.645000+00:00,10.909090909090908
Didot - Mariniers,48.82650543613106,2.313136198271666,32,1,False,0,1970-01-01 00:00:01.697702194+00:00,False,1,1,35,14022,2023-10-19 08:13:56.482000+00:00,91.42857142857143
Olivier de Serres - Leriche,48.83460221715206,2.2957482933998112,18,6,True,5,1970-01-01 00:00:01.697701650+00:00,True,1,1,25,15111,2023-10-19 08:13:58.372000+00:00,72.0
Mairie du 3ème,48.86446178139141,2.361762821674347,23,7,True,5,1970-01-01 00:00:01.697701932+00:00,True,1,1,32,3006,2023-10-19 08:13:58.516000+00:00,71.875
Gardenat-Lapostol - Velettes,48.87387,2.224185,20,0,True,0,1970-01-01 00:00:01.697702219+00:00,True,1,1,20,21507,2023-10-19 08:13:58.461000+00:00,100.0
Blancs-Manteaux - Archives,48.85941800703,2.3559471219778,18,10,True,3,1970-01-01 00:00:01.697702131+00:00,True,1,1,29,4014,2023-10-19 08:13:58.517000+00:00,62.06896551724138
Adolphe Pinard - Victor Hugo,48.8236825874564,2.3077843710780144,48,3,False,2,1970-01-01 00:00:01.697702164+00:00,False,1,1,52,14023,2023-10-19 08:13:56.587000+00:00,92.3076923076923
Bézout - Général Leclerc,48.82884804502439,2.3285973072052,29,0,False,0,1970-01-01 00:00:01.697702039+00:00,False,1,1,30,14132,2023-10-19 08:13:58.364000+00:00,96.66666666666667
Hôtel de Ville d'Asnières sur Seine,48.90999330025577,2.288238108158112,27,3,True,2,1970-01-01 00:00:01.697701960+00:00,True,1,1,30,26005,2023-10-19 08:13:57.661000+00:00,90.0
Place de la République - Temple,48.867211201859,2.3635464370545,12,6,True,3,1970-01-01 00:00:01.697702104+00:00,True,1,1,18,3004,2023-10-19 08:13:57.645000+00:00,66.66666666666666
Gare du Nord - La Chapelle,48.884178287286,2.3561057075858,13,2,False,1,1970-01-01 00:00:01.697701997+00:00,False,1,1,18,10041,2023-10-19 08:13:58.755000+00:00,72.22222222222221
Quai des Célestins - Henri IV,48.8512971,2.3624535,2,11,True,2,1970-01-01 00:00:01.697702157+00:00,True,1,1,14,4005,2023-10-19 08:13:58.237000+00:00,14.285714285714285
Victoire - Laffitte,48.87514373494672,2.338118505144376,3,14,False,3,1970-01-01 00:00:01.697702095+00:00,False,1,1,20,9111,2023-10-19 08:13:58.321000+00:00,15.0
Eugène Varlin - Place de la Paix,48.792862,2.363093,21,2,False,2,1970-01-01 00:00:01.697702141+00:00,False,1,1,23,48005,2023-10-19 08:13:57.186000+00:00,91.30434782608695
Rivoli - Musée du Louvre,48.86364636851945,2.33409583568573,0,24,True,14,1970-01-01 00:00:01.697702227+00:00,True,1,1,24,1014,2023-10-19 08:13:56.980000+00:00,0.0
